2019-03-20 21:15:53,1,Master Bedroom,400,0,21.6,50
2019-03-20 21:15:55,1,Master Bedroom,400,0,21.6,50
2019-03-20 21:15:58,1,Master Bedroom,400,0,21.6,49.9
2019-03-20 21:16:01,1,Master Bedroom,400,0,21.6,49.9
2019-03-20 21:16:03,1,Master Bedroom,400,0,21.6,49.8
2019-03-20 21:16:06,1,Master Bedroom,400,0,21.6,49.8
2019-03-20 21:16:09,1,Master Bedroom,400,1,21.6,49.8
2019-03-20 21:16:11,1,Master Bedroom,400,0,21.6,49.8
2019-03-20 21:16:14,1,Master Bedroom,400,0,21.6,49.8
2019-03-20 21:16:17,1,Master Bedroom,400,0,21.6,49.9
2019-03-20 21:16:19,1,Master Bedroom,400,1,21.6,50
2019-03-20 21:16:22,1,Master Bedroom,400,0,21.6,50
2019-03-20 21:16:25,1,Master Bedroom,400,1,21.6,50
2019-03-20 21:16:27,1,Master Bedroom,400,0,21.6,50
2019-03-20 21:16:30,1,Master Bedroom,400,5,21.6,50
2019-03-20 21:16:33,1,Master Bedroom,400,11,21.6,50
2019-03-20 21:16:35,1,Master Bedroom,400,13,21.6,49.9
2019-03-20 21:16:41,1,Master Bedroom,400,8,21.6,49.9
2019-03-20 21:16:43,1,Master Bedroom,400,12,21.5,49.8
2019-03-20 21:16:46,1,Master Bedroom,400,7,21.5,49.8
2019-03-20 21:16:49,1,Master Bedroom,400,14,21.5,49.8
2019-03-20 21:16:51,1,Master Bedroom,400,14,21.5,49.8
2019-03-20 21:16:54,1,Master Bedroom,400,7,21.5,49.7
2019-03-20 21:16:57,1,Master Bedroom,400,9,21.5,49.7
2019-03-20 21:16:59,1,Master Bedroom,400,7,21.5,49.7
2019-03-20 21:17:02,1,Master Bedroom,400,11,21.5,49.7
2019-03-20 21:17:05,1,Master Bedroom,400,18,21.5,49.7
2019-03-20 21:17:07,1,Master Bedroom,400,15,21.5,49.7
2019-03-20 21:17:10,1,Master Bedroom,400,7,21.5,49.8
2019-03-20 21:17:13,1,Master Bedroom,400,12,21.5,49.8
2019-03-20 21:17:15,1,Master Bedroom,400,14,21.5,49.8
2019-03-20 21:17:18,1,Master Bedroom,400,17,21.5,49.8
2019-03-20 21:17:21,1,Master Bedroom,400,6,21.5,49.9
2019-03-20 21:17:23,1,Master Bedroom,400,13,21.5,49.9
2019-03-20 21:17:26,1,Master Bedroom,400,2,21.5,50
2019-03-20 21:17:29,1,Master Bedroom,400,10,21.5,50
2019-03-20 21:17:31,1,Master Bedroom,400,13,21.5,50
2019-03-20 21:17:37,1,Master Bedroom,400,3,21.4,50
2019-03-20 21:17:42,1,Master Bedroom,400,12,21.4,50.1
2019-03-20 21:17:45,1,Master Bedroom,400,8,21.4,50.1
2019-03-20 21:17:47,1,Master Bedroom,400,6,21.4,50.2
2019-03-20 21:17:50,1,Master Bedroom,400,17,21.5,50.2
2019-03-20 21:17:53,1,Master Bedroom,400,10,21.5,50.2
2019-03-20 21:17:55,1,Master Bedroom,400,14,21.5,50.2
2019-03-20 21:17:58,1,Master Bedroom,400,11,21.5,50.2
2019-03-20 21:18:01,1,Master Bedroom,400,17,21.5,50.2
2019-03-20 21:18:03,1,Master Bedroom,400,12,21.4,50.1
2019-03-20 21:18:06,1,Master Bedroom,400,13,21.4,50.1
2019-03-20 21:18:09,1,Master Bedroom,400,14,21.4,50.1
2019-03-20 21:18:11,1,Master Bedroom,400,17,21.4,50.1
2019-03-20 21:18:16,1,Master Bedroom,400,7,21.4,50.1
2019-03-20 21:18:19,1,Master Bedroom,400,14,21.4,50.2
2019-03-20 21:18:25,1,Master Bedroom,400,12,21.4,50.1
2019-03-20 21:18:27,1,Master Bedroom,400,8,21.4,50.1
2019-03-20 21:18:30,1,Master Bedroom,400,8,21.4,50.1
2019-03-20 21:18:33,1,Master Bedroom,400,14,21.4,50.2
2019-03-20 21:18:38,1,Master Bedroom,400,21,21.4,50.2
